Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Status,Cost per item
set-jardin-2-plazas-moderno-sofa-2-plazas-2-sillones-mesa-4,Set jardín 2 plazas · moderno | sofá 2 plazas + 2 sillones + mesa 4,"<p>El Set incluye sofá de 2 plazas, sillones y mesa de centro en una composición equilibrada y moderna. Perfecto para crear terrazas acogedoras y funcionales.</p>
<ul>
  <li>Resistente a <strong>rayos UV, lluvia y humedad</strong> — preparado para exterior durante todo el año</li>
  <li>Mantenimiento mínimo: no requiere tratamientos ni almacenamiento en invierno</li>
  <li>Composición completa: <strong>sofá 2 plazas + 2 sillones + mesa de centro</strong> (todo incluido en el precio, listo para montar)</li>
  <li>Apto para uso residencial y proyectos de <strong>hostelería y contract</strong> (hoteles, restaurantes, terrazas de establecimientos)</li>
  <li>Transporte sencillo y <strong>montaje sin herramientas especiales</strong></li>
</ul>",Muebles Exterior,,Conjunto sofá,"exterior, terraza, jardín, conjunto sofá, 2 plazas, hostelería",TRUE,Title,Default Title,557-010149,0,shopify,10,deny,manual,1603.31,1940.00,TRUE,TRUE,https://hevea.es/mpcrm/imgs/uploads/1739543673_ACAPULCO%207.jpg,1,Set jardín 2 plazas · moderno | sofá 2 plazas + 2 sillones + mesa 4,FALSE,Set jardín 2 plazas · moderno | sofá 2 plazas + 2 sillones + mesa 4,"El Set incluye sofá de 2 plazas, sillones y mesa de centro en una composición equilibrada y moderna. Perfecto para crear terrazas acogedoras y funcionales.",active,1067.00
set-jardin-3-plazas-contemporaneo-sofa-3-plazas-2-sillones-mesa-5,Set jardín 3 plazas · contemporáneo | sofá 3 plazas + 2 sillones + mesa 5,"<p>El Set ofrece un conjunto amplio con sofá de 3 plazas, sillones y mesa de centro. Diseñado para disfrutar del exterior con comodidad y estilo.</p>
<ul>
  <li>Resistente a <strong>rayos UV, lluvia y humedad</strong> — preparado para exterior durante todo el año</li>
  <li>Mantenimiento mínimo: no requiere tratamientos ni almacenamiento en invierno</li>
  <li>Composición completa: <strong>sofá 3 plazas + 2 sillones + mesa de centro</strong> (todo incluido en el precio, listo para montar)</li>
  <li>Apto para uso residencial y proyectos de <strong>hostelería y contract</strong> (hoteles, restaurantes, terrazas de establecimientos)</li>
  <li>Transporte sencillo y <strong>montaje sin herramientas especiales</strong></li>
</ul>",Muebles Exterior,,Conjunto sofá,"exterior, terraza, jardín, conjunto sofá, 3 plazas, hostelería",TRUE,Title,Default Title,557-010147,0,shopify,10,deny,manual,1888.43,2285.00,TRUE,TRUE,https://hevea.es/mpcrm/imgs/uploads/1739543673_ACAPULCO%208.jpg,1,Set jardín 3 plazas · contemporáneo | sofá 3 plazas + 2 sillones + mesa 5,FALSE,Set jardín 3 plazas · contemporáneo | sofá 3 plazas + 2 sillones + mes,"El Set ofrece un conjunto amplio con sofá de 3 plazas, sillones y mesa de centro. Diseñado para disfrutar del exterior con comodidad y estilo.",active,1257.00
pergola-aluminio-para-jardin-300300250-cm,Pérgola aluminio para jardín · 300×300×250 cm,"<p>La Pérgola crea un espacio protegido y elegante en jardines y terrazas. Su estructura robusta y diseño moderno aportan sombra, confort y sofisticación al ambiente exterior.</p>
<ul>
  <li>Resistente a <strong>rayos UV, lluvia y humedad</strong> — preparado para exterior durante todo el año</li>
</ul>
<p><strong>Dimensiones:</strong> Diámetro: 300 cm &nbsp;|&nbsp; Fondo: 300 cm &nbsp;|&nbsp; Alto: 250 cm</p>",Muebles Exterior,,Pérgola,"exterior, terraza, jardín, pérgola",TRUE,Title,Default Title,557-0919,0,shopify,10,deny,manual,1396.69,1690.00,TRUE,TRUE,https://hevea.es/mpcrm/imgs/uploads/1739809400_P%C3%89RGOLA%20VENECIA%20-4X3%20BLANCO.jpg,1,Pérgola aluminio para jardín · 300×300×250 cm,FALSE,Pérgola aluminio para jardín · 300×300×250 cm,"La Pérgola crea un espacio protegido y elegante en jardines y terrazas. Su estructura robusta y diseño moderno aportan sombra, confort y sofisticación al ambiente exterior.",active,930.00
sillon-exterior-estilo-urbano-6670-cm,Sillón exterior · estilo urbano | 66×70 cm,"<p>El sillón destaca por su diseño urbano y contemporáneo. Ideal para terrazas modernas, combina comodidad y resistencia en una pieza elegante.</p>
<ul>
  <li>Resistente a <strong>rayos UV, lluvia y humedad</strong> — preparado para exterior durante todo el año</li>
  <li>Mantenimiento mínimo: no requiere tratamientos ni almacenamiento en invierno</li>
  <li>Apto para uso residencial y proyectos de <strong>hostelería y contract</strong> (hoteles, restaurantes, terrazas de establecimientos)</li>
  <li>Transporte sencillo y <strong>montaje sin herramientas especiales</strong></li>
</ul>
<p><strong>Dimensiones:</strong> Ancho: 66 cm &nbsp;|&nbsp; Fondo: 66 cm &nbsp;|&nbsp; Alto: 70 cm</p>",Muebles Exterior,,Sillón,"exterior, terraza, jardín, sillón, hostelería",TRUE,Title,Default Title,557-01951,0,shopify,10,deny,manual,318.18,385.00,TRUE,TRUE,https://hevea.es/mpcrm/imgs/uploads/manhatan%20(3).jpg,1,Sillón exterior · estilo urbano | 66×70 cm,FALSE,Sillón exterior · estilo urbano | 66×70 cm,"El sillón destaca por su diseño urbano y contemporáneo. Ideal para terrazas modernas, combina comodidad y resistencia en una pieza elegante.",active,212.00
sofa-terraza-2-plazas-estilo-contemporaneo-13370-cm,Sofá terraza 2 plazas · estilo contemporáneo | 133×70 cm,"<p>El sofá de 2 plazas ofrece equilibrio entre estilo y funcionalidad. Compacto y confortable, es perfecto para crear espacios exteriores actuales.</p>
<ul>
  <li>Resistente a <strong>rayos UV, lluvia y humedad</strong> — preparado para exterior durante todo el año</li>
  <li>Mantenimiento mínimo: no requiere tratamientos ni almacenamiento en invierno</li>
  <li>Apto para uso residencial y proyectos de <strong>hostelería y contract</strong> (hoteles, restaurantes, terrazas de establecimientos)</li>
  <li>Transporte sencillo y <strong>montaje sin herramientas especiales</strong></li>
</ul>
<p><strong>Dimensiones:</strong> Ancho: 133 cm &nbsp;|&nbsp; Fondo: 66 cm &nbsp;|&nbsp; Alto: 70 cm</p>",Muebles Exterior,,Sofá,"exterior, terraza, jardín, sofá, 2 plazas, hostelería",TRUE,Title,Default Title,557-01952,0,shopify,10,deny,manual,487.60,590.00,TRUE,TRUE,https://hevea.es/mpcrm/imgs/uploads/manhatan%20(1).jpg,1,Sofá terraza 2 plazas · estilo contemporáneo | 133×70 cm,FALSE,Sofá terraza 2 plazas · estilo contemporáneo | 133×70 cm,"El sofá de 2 plazas ofrece equilibrio entre estilo y funcionalidad. Compacto y confortable, es perfecto para crear espacios exteriores actuales.",active,325.00
sofa-terraza-3-plazas-estilo-moderno-18770-cm,Sofá terraza 3 plazas · estilo moderno | 187×70 cm,"<p>El sofá de 3 plazas aporta amplitud y carácter al salón exterior. Su diseño moderno y cojines confortables invitan al descanso y la convivencia.</p>
<ul>
  <li>Cojines con <strong>tapizado técnico para exterior</strong>, resistentes a la intemperie</li>
  <li>Resistente a <strong>rayos UV, lluvia y humedad</strong> — preparado para exterior durante todo el año</li>
  <li>Mantenimiento mínimo: no requiere tratamientos ni almacenamiento en invierno</li>
  <li>Apto para uso residencial y proyectos de <strong>hostelería y contract</strong> (hoteles, restaurantes, terrazas de establecimientos)</li>
  <li>Transporte sencillo y <strong>montaje sin herramientas especiales</strong></li>
</ul>
<p><strong>Dimensiones:</strong> Ancho: 187 cm &nbsp;|&nbsp; Fondo: 66 cm &nbsp;|&nbsp; Alto: 70 cm</p>",Muebles Exterior,,Sofá,"exterior, terraza, jardín, sofá, 3 plazas, hostelería",TRUE,Title,Default Title,557-01953,0,shopify,10,deny,manual,702.48,850.00,TRUE,TRUE,https://hevea.es/mpcrm/imgs/uploads/manhatan%20(2).jpg,1,Sofá terraza 3 plazas · estilo moderno | 187×70 cm,FALSE,Sofá terraza 3 plazas · estilo moderno | 187×70 cm,El sofá de 3 plazas aporta amplitud y carácter al salón exterior. Su diseño moderno y cojines confortables invitan al descanso y la convivencia.,active,468.00
set-jardin-2-plazas-contemporaneo-sofa-2-plazas-2-sillones-mesa-3,Set jardín 2 plazas · contemporáneo | sofá 2 plazas + 2 sillones + mesa 3,"<p>El Set incluye sofá de 2 plazas, sillones y mesa de centro, formando un conjunto equilibrado ideal para terrazas contemporáneas.</p>
<ul>
  <li>Resistente a <strong>rayos UV, lluvia y humedad</strong> — preparado para exterior durante todo el año</li>
  <li>Mantenimiento mínimo: no requiere tratamientos ni almacenamiento en invierno</li>
  <li>Composición completa: <strong>sofá 2 plazas + 2 sillones + mesa de centro</strong> (todo incluido en el precio, listo para montar)</li>
  <li>Apto para uso residencial y proyectos de <strong>hostelería y contract</strong> (hoteles, restaurantes, terrazas de establecimientos)</li>
  <li>Transporte sencillo y <strong>montaje sin herramientas especiales</strong></li>
</ul>",Muebles Exterior,,Conjunto sofá,"exterior, terraza, jardín, conjunto sofá, 2 plazas, hostelería",TRUE,Title,Default Title,557-01954,0,shopify,10,deny,manual,1359.50,1645.00,TRUE,TRUE,https://hevea.es/mpcrm/imgs/uploads/1739544586_MANHATAN-07.jpg,1,Set jardín 2 plazas · contemporáneo | sofá 2 plazas + 2 sillones + mesa 3,FALSE,Set jardín 2 plazas · contemporáneo | sofá 2 plazas + 2 sillones + mes,"El Set incluye sofá de 2 plazas, sillones y mesa de centro, formando un conjunto equilibrado ideal para terrazas contemporáneas.",active,905.00
set-jardin-3-plazas-urbano-sofa-3-plazas-2-sillones-mesa,Set jardín 3 plazas · urbano | sofá 3 plazas + 2 sillones + mesa,"<p>El Set ofrece una solución amplia con sofá de 3 plazas, sillones y mesa de centro. Diseñado para aportar estilo urbano y confort en exterior.</p>
<ul>
  <li>Resistente a <strong>rayos UV, lluvia y humedad</strong> — preparado para exterior durante todo el año</li>
  <li>Mantenimiento mínimo: no requiere tratamientos ni almacenamiento en invierno</li>
  <li>Composición completa: <strong>sofá 3 plazas + 2 sillones + mesa de centro</strong> (todo incluido en el precio, listo para montar)</li>
  <li>Apto para uso residencial y proyectos de <strong>hostelería y contract</strong> (hoteles, restaurantes, terrazas de establecimientos)</li>
  <li>Transporte sencillo y <strong>montaje sin herramientas especiales</strong></li>
</ul>",Muebles Exterior,,Conjunto sofá,"exterior, terraza, jardín, conjunto sofá, 3 plazas, hostelería",TRUE,Title,Default Title,557-01955,0,shopify,10,deny,manual,1640.50,1985.00,TRUE,TRUE,https://hevea.es/mpcrm/imgs/uploads/1739544586_MANHATAN_8.jpg,1,Set jardín 3 plazas · urbano | sofá 3 plazas + 2 sillones + mesa,FALSE,Set jardín 3 plazas · urbano | sofá 3 plazas + 2 sillones + mesa,"El Set ofrece una solución amplia con sofá de 3 plazas, sillones y mesa de centro. Diseñado para aportar estilo urbano y confort en exterior.",active,1092.00
set-rinconera-exterior-hpl-sofisticado-sofa-de-esquina-mesa-de-centro,Set rinconera exterior HPL · sofisticado | sofá de esquina + mesa de centro,"<p>El Set HPL es una rinconera moderna con tablero HPL resistente. Perfecta para optimizar el espacio exterior y crear un ambiente amplio, cómodo y sofisticado.</p>
<ul>
  <li>Tablero en <strong>HPL de alta presión</strong>: resiste humedad, rayos UV y uso intensivo — fácil de limpiar con agua y jabón</li>
  <li>Resistente a <strong>rayos UV, lluvia y humedad</strong> — preparado para exterior durante todo el año</li>
  <li>Mantenimiento mínimo: no requiere tratamientos ni almacenamiento en invierno</li>
  <li>Composición: <strong>módulos de rinconera + mesa de centro</strong> — aprovecha al máximo esquinas y terrazas grandes</li>
  <li>Apto para uso residencial y proyectos de <strong>hostelería y contract</strong> (hoteles, restaurantes, terrazas de establecimientos)</li>
  <li>Transporte sencillo y <strong>montaje sin herramientas especiales</strong></li>
</ul>",Muebles Exterior,,Conjunto rinconera,"exterior, terraza, jardín, conjunto rinconera, HPL, hostelería",TRUE,Title,Default Title,557-010705,0,shopify,10,deny,manual,1979.34,2395.00,TRUE,TRUE,https://hevea.es/mpcrm/imgs/uploads/1739795165_loira%20rinconera%207.jpg,1,Set rinconera exterior HPL · sofisticado | sofá de esquina + mesa de centro,FALSE,Set rinconera exterior HPL · sofisticado | sofá de esquina + mesa de c,"El Set HPL es una rinconera moderna con tablero HPL resistente. Perfecta para optimizar el espacio exterior y crear un ambiente amplio, cómodo y sofisticado.",active,1318.00
set-rinconera-exterior-hpl-elegante-sofa-de-esquina-mesa-de-centro,Set rinconera exterior HPL · elegante | sofá de esquina + mesa de centro,"<p>El Set HPL ofrece una composición de esquina amplia y elegante. Su diseño contemporáneo y materiales resistentes garantizan durabilidad y confort en exteriores.</p>
<ul>
  <li>Tablero en <strong>HPL de alta presión</strong>: resiste humedad, rayos UV y uso intensivo — fácil de limpiar con agua y jabón</li>
  <li>Resistente a <strong>rayos UV, lluvia y humedad</strong> — preparado para exterior durante todo el año</li>
  <li>Mantenimiento mínimo: no requiere tratamientos ni almacenamiento en invierno</li>
  <li>Composición: <strong>módulos de rinconera + mesa de centro</strong> — aprovecha al máximo esquinas y terrazas grandes</li>
  <li>Apto para uso residencial y proyectos de <strong>hostelería y contract</strong> (hoteles, restaurantes, terrazas de establecimientos)</li>
  <li>Transporte sencillo y <strong>montaje sin herramientas especiales</strong></li>
</ul>",Muebles Exterior,,Conjunto rinconera,"exterior, terraza, jardín, conjunto rinconera, HPL, hostelería",TRUE,Title,Default Title,557-010026,0,shopify,10,deny,manual,2590.91,3135.00,TRUE,TRUE,https://hevea.es/mpcrm/imgs/uploads/1739795165_rinconera%20loira%208.jpg,1,Set rinconera exterior HPL · elegante | sofá de esquina + mesa de centro,FALSE,Set rinconera exterior HPL · elegante | sofá de esquina + mesa de cent,El Set HPL ofrece una composición de esquina amplia y elegante. Su diseño contemporáneo y materiales resistentes garantizan durabilidad y confort en exteriores.,active,1725.00
set-rinconera-exterior-hpl-moderno-sofa-de-esquina-mesa-de-centro,Set rinconera exterior HPL · moderno | sofá de esquina + mesa de centro,"<p>El Set HPL destaca por su gran formato y estilo moderno. Ideal para terrazas espaciosas, combina amplitud, funcionalidad y resistencia.</p>
<ul>
  <li>Tablero en <strong>HPL de alta presión</strong>: resiste humedad, rayos UV y uso intensivo — fácil de limpiar con agua y jabón</li>
  <li>Resistente a <strong>rayos UV, lluvia y humedad</strong> — preparado para exterior durante todo el año</li>
  <li>Mantenimiento mínimo: no requiere tratamientos ni almacenamiento en invierno</li>
  <li>Composición: <strong>módulos de rinconera + mesa de centro</strong> — aprovecha al máximo esquinas y terrazas grandes</li>
  <li>Apto para uso residencial y proyectos de <strong>hostelería y contract</strong> (hoteles, restaurantes, terrazas de establecimientos)</li>
  <li>Transporte sencillo y <strong>montaje sin herramientas especiales</strong></li>
</ul>",Muebles Exterior,,Conjunto rinconera,"exterior, terraza, jardín, conjunto rinconera, HPL, hostelería",TRUE,Title,Default Title,557-010123,0,shopify,10,deny,manual,2884.30,3490.00,TRUE,TRUE,https://hevea.es/mpcrm/imgs/uploads/1739805444_loira%2030.jpg,1,Set rinconera exterior HPL · moderno | sofá de esquina + mesa de centro,FALSE,Set rinconera exterior HPL · moderno | sofá de esquina + mesa de centr,"El Set HPL destaca por su gran formato y estilo moderno. Ideal para terrazas espaciosas, combina amplitud, funcionalidad y resistencia.",active,1920.00
set-rinconera-exterior-contemporaneo-sofa-de-esquina-mesa-de-centro,Set rinconera exterior · contemporáneo | sofá de esquina + mesa de centro,"<p>El Set es una rinconera diseñada para crear un salón exterior amplio y acogedor. Su estructura resistente y diseño contemporáneo ofrecen comodidad y elegancia en jardines y terrazas.</p>
<ul>
  <li>Resistente a <strong>rayos UV, lluvia y humedad</strong> — preparado para exterior durante todo el año</li>
  <li>Mantenimiento mínimo: no requiere tratamientos ni almacenamiento en invierno</li>
  <li>Composición: <strong>módulos de rinconera + mesa de centro</strong> — aprovecha al máximo esquinas y terrazas grandes</li>
  <li>Apto para uso residencial y proyectos de <strong>hostelería y contract</strong> (hoteles, restaurantes, terrazas de establecimientos)</li>
  <li>Transporte sencillo y <strong>montaje sin herramientas especiales</strong></li>
</ul>",Muebles Exterior,,Conjunto rinconera,"exterior, terraza, jardín, conjunto rinconera, hostelería",TRUE,Title,Default Title,557-1164,0,shopify,10,deny,manual,1760.33,2130.00,TRUE,TRUE,https://hevea.es/mpcrm/imgs/uploads/1739805512_adel%207.jpg,1,Set rinconera exterior · contemporáneo | sofá de esquina + mesa de centro,FALSE,Set rinconera exterior · contemporáneo | sofá de esquina + mesa de cen,El Set es una rinconera diseñada para crear un salón exterior amplio y acogedor. Su estructura resistente y diseño contemporáneo ofrecen comodidad y elegancia en jardines y terrazas.,active,1172.00
set-rinconera-exterior-sofisticado-sofa-de-esquina-mesa-de-centro,Set rinconera exterior · sofisticado | sofá de esquina + mesa de centro,"<p>El Set es una rinconera de gran formato diseñada para crear un auténtico salón exterior amplio y sofisticado. Su distribución en esquina optimiza el espacio y favorece la conversación, convirtiéndose en el punto central de terrazas y jardines. Su estructura resistente y cojines confortables garantizan durabilidad y una experiencia de descanso superior al aire libre.</p>
<ul>
  <li>Cojines con <strong>tapizado técnico para exterior</strong>, resistentes a la intemperie</li>
  <li>Resistente a <strong>rayos UV, lluvia y humedad</strong> — preparado para exterior durante todo el año</li>
  <li>Mantenimiento mínimo: no requiere tratamientos ni almacenamiento en invierno</li>
  <li>Composición: <strong>módulos de rinconera + mesa de centro</strong> — aprovecha al máximo esquinas y terrazas grandes</li>
  <li>Apto para uso residencial y proyectos de <strong>hostelería y contract</strong> (hoteles, restaurantes, terrazas de establecimientos)</li>
  <li>Transporte sencillo y <strong>montaje sin herramientas especiales</strong></li>
</ul>",Muebles Exterior,,Conjunto rinconera,"exterior, terraza, jardín, conjunto rinconera, hostelería",TRUE,Title,Default Title,557-010048,0,shopify,10,deny,manual,2607.44,3155.00,TRUE,TRUE,https://hevea.es/mpcrm/imgs/uploads/1739806050_adel%2030.jpg,1,Set rinconera exterior · sofisticado | sofá de esquina + mesa de centro,FALSE,Set rinconera exterior · sofisticado | sofá de esquina + mesa de centr,"El Set es una rinconera de gran formato diseñada para crear un auténtico salón exterior amplio y sofisticado. Su distribución en esquina optimiza el espacio y favorece la conversación, convirtiéndose en el punto central de terrazas y jardines. Su estructura resistente y cojines confortables garantizan durabilidad y una",active,1736.00
mesa-comedor-exterior-hpl-13590-cm,Mesa comedor exterior HPL 135×90 cm,"<p>La mesa comedor x90 HPL combina diseño moderno y alta resistencia para exteriores. Su tablero HPL ofrece gran durabilidad frente a la intemperie y fácil mantenimiento, mientras que su formato rectangular es ideal para reuniones cómodas en terrazas y jardines.</p>
<ul>
  <li>Tablero en <strong>HPL de alta presión</strong>: resiste humedad, rayos UV y uso intensivo — fácil de limpiar con agua y jabón</li>
  <li>Resistente a <strong>rayos UV, lluvia y humedad</strong> — preparado para exterior durante todo el año</li>
  <li>Mantenimiento mínimo: no requiere tratamientos ni almacenamiento en invierno</li>
  <li>Transporte sencillo y <strong>montaje sin herramientas especiales</strong></li>
</ul>
<p><strong>Dimensiones:</strong> Ancho: 135 cm &nbsp;|&nbsp; Fondo: 90 cm &nbsp;|&nbsp; Alto: 90 cm</p>",Muebles Exterior,,Mesa comedor,"exterior, terraza, jardín, mesa comedor, HPL",TRUE,Title,Default Title,557-010177,0,shopify,10,deny,manual,450.41,545.00,TRUE,TRUE,https://hevea.es/mpcrm/imgs/uploads/mesa%20corcega.png,1,Mesa comedor exterior HPL 135×90 cm,FALSE,Mesa comedor exterior HPL 135×90 cm,"La mesa comedor x90 HPL combina diseño moderno y alta resistencia para exteriores. Su tablero HPL ofrece gran durabilidad frente a la intemperie y fácil mantenimiento, mientras que su formato rectangular es ideal para reuniones cómodas en terrazas y jardines.",active,300.00
mesa-comedor-exterior-hpl-16090-cm,Mesa comedor exterior HPL 160×90 cm,"<p>La mesa x90 HPL amplía el espacio de comedor exterior con una superficie generosa y resistente. Su tablero HPL garantiza durabilidad y estabilidad, perfecta para disfrutar de comidas al aire libre con familia y amigos.</p>
<ul>
  <li>Tablero en <strong>HPL de alta presión</strong>: resiste humedad, rayos UV y uso intensivo — fácil de limpiar con agua y jabón</li>
  <li>Resistente a <strong>rayos UV, lluvia y humedad</strong> — preparado para exterior durante todo el año</li>
  <li>Mantenimiento mínimo: no requiere tratamientos ni almacenamiento en invierno</li>
  <li>Transporte sencillo y <strong>montaje sin herramientas especiales</strong></li>
</ul>
<p><strong>Dimensiones:</strong> Ancho: 160 cm &nbsp;|&nbsp; Fondo: 90 cm &nbsp;|&nbsp; Alto: 90 cm</p>",Muebles Exterior,,Mesa comedor,"exterior, terraza, jardín, mesa comedor, HPL",TRUE,Title,Default Title,123-0017,0,shopify,10,deny,manual,491.74,595.00,TRUE,TRUE,https://hevea.es/mpcrm/imgs/uploads/corcega%20set.jpeg,1,Mesa comedor exterior HPL 160×90 cm,FALSE,Mesa comedor exterior HPL 160×90 cm,"La mesa x90 HPL amplía el espacio de comedor exterior con una superficie generosa y resistente. Su tablero HPL garantiza durabilidad y estabilidad, perfecta para disfrutar de comidas al aire libre con familia y amigos.",active,328.00
silla-exterior-estilo-estilizado,Silla exterior · estilo estilizado,"<p>La silla destaca por su diseño contemporáneo y estructura resistente para uso exterior. Cómoda y estilizada, es ideal para completar conjuntos de comedor aportando equilibrio entre funcionalidad y estética moderna.</p>
<ul>
  <li>Resistente a <strong>rayos UV, lluvia y humedad</strong> — preparado para exterior durante todo el año</li>
  <li>Mantenimiento mínimo: no requiere tratamientos ni almacenamiento en invierno</li>
  <li>Transporte sencillo y <strong>montaje sin herramientas especiales</strong></li>
</ul>
<p><strong>Dimensiones:</strong> Ancho: 55 cm &nbsp;|&nbsp; Fondo: 50 cm &nbsp;|&nbsp; Alto: 107 cm</p>",Muebles Exterior,,Silla,"exterior, terraza, jardín, silla",TRUE,Title,Default Title,123-0002,0,shopify,10,deny,manual,136.36,165.00,TRUE,TRUE,https://hevea.es/mpcrm/imgs/uploads/1740126347_sillon-janeiro-3-antracita-ALTA.png,1,Silla exterior · estilo estilizado,FALSE,Silla exterior · estilo estilizado,"La silla destaca por su diseño contemporáneo y estructura resistente para uso exterior. Cómoda y estilizada, es ideal para completar conjuntos de comedor aportando equilibrio entre funcionalidad y estética moderna.",active,91.00
silla-exterior-estilo-contemporaneo,Silla exterior · estilo contemporáneo,"<p>La silla combina líneas limpias y resistencia estructural. Diseñada para exteriores, ofrece una sentada cómoda y estable, perfecta para acompañar mesas de comedor en terrazas actuales.</p>
<ul>
  <li>Resistente a <strong>rayos UV, lluvia y humedad</strong> — preparado para exterior durante todo el año</li>
  <li>Mantenimiento mínimo: no requiere tratamientos ni almacenamiento en invierno</li>
  <li>Transporte sencillo y <strong>montaje sin herramientas especiales</strong></li>
</ul>
<p><strong>Dimensiones:</strong> Ancho: 55 cm &nbsp;|&nbsp; Fondo: 50 cm &nbsp;|&nbsp; Alto: 90 cm</p>",Muebles Exterior,,Silla,"exterior, terraza, jardín, silla",TRUE,Title,Default Title,123-0001,0,shopify,10,deny,manual,119.83,145.00,TRUE,TRUE,https://hevea.es/mpcrm/imgs/uploads/1740126338_sillon-corcega-3-antracita_ALTA_SF.png,1,Silla exterior · estilo contemporáneo,FALSE,Silla exterior · estilo contemporáneo,"La silla combina líneas limpias y resistencia estructural. Diseñada para exteriores, ofrece una sentada cómoda y estable, perfecta para acompañar mesas de comedor en terrazas actuales.",active,80.00
mesa-comedor-exterior-hpl-10090-cm,Mesa comedor exterior HPL 100×90 cm,"<p>La mesa Ø100 HPL aporta un diseño redondo y acogedor al comedor exterior. Su tablero HPL resistente y su estructura sólida garantizan durabilidad, siendo ideal para espacios más compactos sin renunciar al estilo.</p>
<ul>
  <li>Tablero en <strong>HPL de alta presión</strong>: resiste humedad, rayos UV y uso intensivo — fácil de limpiar con agua y jabón</li>
  <li>Resistente a <strong>rayos UV, lluvia y humedad</strong> — preparado para exterior durante todo el año</li>
  <li>Mantenimiento mínimo: no requiere tratamientos ni almacenamiento en invierno</li>
  <li>Transporte sencillo y <strong>montaje sin herramientas especiales</strong></li>
</ul>
<p><strong>Dimensiones:</strong> Ancho: 100 cm &nbsp;|&nbsp; Fondo: 90 cm &nbsp;|&nbsp; Alto: 76 cm</p>",Muebles Exterior,,Mesa comedor,"exterior, terraza, jardín, mesa comedor, HPL",TRUE,Title,Default Title,123-0013,0,shopify,10,deny,manual,396.69,480.00,TRUE,TRUE,https://hevea.es/mpcrm/imgs/uploads/1739982011_mundra%20100.jpg,1,Mesa comedor exterior HPL 100×90 cm,FALSE,Mesa comedor exterior HPL 100×90 cm,"La mesa Ø100 HPL aporta un diseño redondo y acogedor al comedor exterior. Su tablero HPL resistente y su estructura sólida garantizan durabilidad, siendo ideal para espacios más compactos sin renunciar al estilo.",active,264.00
mesa-comedor-exterior-hpl-15090-cm,Mesa comedor exterior HPL 150×90 cm,"<p>La mesa HPL ofrece una superficie amplia y resistente para comedores exteriores. Su diseño moderno y materiales preparados para exterior la convierten en una opción práctica y elegante.</p>
<ul>
  <li>Tablero en <strong>HPL de alta presión</strong>: resiste humedad, rayos UV y uso intensivo — fácil de limpiar con agua y jabón</li>
  <li>Resistente a <strong>rayos UV, lluvia y humedad</strong> — preparado para exterior durante todo el año</li>
  <li>Mantenimiento mínimo: no requiere tratamientos ni almacenamiento en invierno</li>
  <li>Transporte sencillo y <strong>montaje sin herramientas especiales</strong></li>
</ul>
<p><strong>Dimensiones:</strong> Ancho: 150 cm &nbsp;|&nbsp; Fondo: 90 cm &nbsp;|&nbsp; Alto: 76 cm</p>",Muebles Exterior,,Mesa comedor,"exterior, terraza, jardín, mesa comedor, HPL",TRUE,Title,Default Title,557-011019,0,shopify,10,deny,manual,454.55,550.00,TRUE,TRUE,https://hevea.es/mpcrm/imgs/uploads/1739982968_mundra%20hpl%20150.jpg,1,Mesa comedor exterior HPL 150×90 cm,FALSE,Mesa comedor exterior HPL 150×90 cm,La mesa HPL ofrece una superficie amplia y resistente para comedores exteriores. Su diseño moderno y materiales preparados para exterior la convierten en una opción práctica y elegante.,active,303.00
sillon-exterior-estilo-versatil-58100-cm,Sillón exterior · estilo versátil | 58×100 cm,"<p>El sillón combina comodidad y diseño contemporáneo en una pieza versátil para exterior. Su estructura resistente y asiento confortable lo convierten en el complemento perfecto para zonas de comedor o relax.</p>
<ul>
  <li>Resistente a <strong>rayos UV, lluvia y humedad</strong> — preparado para exterior durante todo el año</li>
  <li>Mantenimiento mínimo: no requiere tratamientos ni almacenamiento en invierno</li>
  <li>Apto para uso residencial y proyectos de <strong>hostelería y contract</strong> (hoteles, restaurantes, terrazas de establecimientos)</li>
  <li>Transporte sencillo y <strong>montaje sin herramientas especiales</strong></li>
</ul>
<p><strong>Dimensiones:</strong> Ancho: 58 cm &nbsp;|&nbsp; Fondo: 57 cm &nbsp;|&nbsp; Alto: 100 cm</p>",Muebles Exterior,,Sillón,"exterior, terraza, jardín, sillón, hostelería",TRUE,Title,Default Title,123-0011,0,shopify,10,deny,manual,78.51,95.00,TRUE,TRUE,https://hevea.es/mpcrm/imgs/uploads/sillon%20avalon.png,1,Sillón exterior · estilo versátil | 58×100 cm,FALSE,Sillón exterior · estilo versátil | 58×100 cm,El sillón combina comodidad y diseño contemporáneo en una pieza versátil para exterior. Su estructura resistente y asiento confortable lo convierten en el complemento perfecto para zonas de comedor o relax.,active,53.00
